time,location,message,error
2026-01-21-12:31:10,Vietnam,no popup,"Timeout 8000ms exceeded while waiting for event ""p"
2026-01-21-12:31:19,Vietnam,no popup,"Timeout 8000ms exceeded while waiting for event ""p"
2026-01-31-10:07:11,Vietnam,no popup,"Timeout 8000ms exceeded while waiting for event ""p"
2026-01-31-10:07:21,Vietnam,no popup,"Timeout 8000ms exceeded while waiting for event ""p"
2026-01-31-10:07:21,Vietnam,no images,None
2026-02-01-15:56:11,Vietnam,url exists,Vietnam
2026-02-01-15:56:18,Vietnam,url exists,Vietnam
2026-02-01-15:56:25,Vietnam,url exists,Vietnam
2026-02-01-15:56:33,Vietnam,url exists,Vietnam
2026-02-01-15:56:42,Vietnam,url exists,Vietnam
2026-02-01-15:56:51,Vietnam,url exists,Vietnam
2026-02-01-15:57:01,Vietnam,url exists,Vietnam
2026-02-01-15:57:08,Vietnam,url exists,Vietnam
2026-02-01-15:57:20,Vietnam,url exists,Vietnam
2026-02-01-15:57:31,Vietnam,url exists,Vietnam
2026-02-01-15:57:44,Vietnam,url exists,Vietnam
2026-02-01-15:57:58,Vietnam,url exists,Vietnam
2026-02-01-15:58:12,Vietnam,url exists,Vietnam
2026-02-01-15:58:26,Vietnam,url exists,Vietnam
2026-02-01-15:58:42,Vietnam,url exists,Vietnam
2026-02-01-15:58:49,Vietnam,url exists,Vietnam
2026-02-01-15:59:08,Vietnam,url exists,Vietnam
2026-02-01-15:59:28,Vietnam,url exists,Vietnam
2026-02-01-15:59:47,Vietnam,url exists,Vietnam
2026-02-01-19:06:15,Vietnam,url exists,Vietnam
2026-02-01-19:06:22,Vietnam,url exists,Vietnam
2026-02-01-19:06:29,Vietnam,url exists,Vietnam
2026-02-01-19:06:37,Vietnam,url exists,Vietnam
2026-02-01-19:06:44,Vietnam,url exists,Vietnam
2026-02-01-19:06:51,Vietnam,url exists,Vietnam
2026-02-01-19:06:58,Vietnam,url exists,Vietnam
2026-02-01-19:07:09,Vietnam,url exists,Vietnam
2026-02-01-19:07:16,Vietnam,url exists,Vietnam
2026-02-01-19:07:53,Vietnam,no popup,Timeout 30000ms exceeded.
2026-02-01-19:08:05,Vietnam,url exists,Vietnam
2026-02-01-19:08:12,Vietnam,url exists,Vietnam
2026-02-01-19:08:49,Vietnam,no popup,Timeout 30000ms exceeded.
2026-02-01-19:08:56,Vietnam,url exists,Vietnam
2026-02-01-19:09:13,Vietnam,url exists,Vietnam
2026-02-01-19:09:20,Vietnam,url exists,Vietnam
2026-02-01-19:09:27,Vietnam,url exists,Vietnam
2026-02-01-19:09:35,Vietnam,url exists,Vietnam
2026-02-01-19:09:54,Vietnam,url exists,Vietnam
2026-02-01-19:10:02,Vietnam,url exists,Vietnam
2026-02-01-19:10:02,Vietnam,no images,None
